"subject"	"activityData"	"feature"	"mean"
17	"Walking Downstairs"	"MeantGravityAccZ"	-0.160962985956522
17	"Walking Upstairs"	"MeantGravityAccZ"	-0.298171464166667
18	"Laying"	"MeantGravityAccZ"	0.605495317692308
18	"Sitting"	"MeantGravityAccZ"	0.161877417894737
18	"Standing"	"MeantGravityAccZ"	-0.0485767106575342
18	"Walking"	"MeantGravityAccZ"	-0.0609313415892857
18	"Walking Downstairs"	"MeantGravityAccZ"	-0.0493636733454545
18	"Walking Upstairs"	"MeantGravityAccZ"	-0.106112549189655
19	"Laying"	"MeantGravityAccZ"	0.68762385253012
19	"Sitting"	"MeantGravityAccZ"	0.489126594657534
19	"Standing"	"MeantGravityAccZ"	0.130643717849315
19	"Walking"	"MeantGravityAccZ"	-0.0898428797307692
19	"Walking Downstairs"	"MeantGravityAccZ"	-0.126146868942821
19	"Walking Upstairs"	"MeantGravityAccZ"	-0.2210087627
20	"Laying"	"MeantGravityAccZ"	0.477573305
20	"Sitting"	"MeantGravityAccZ"	0.151679135228788
20	"Standing"	"MeantGravityAccZ"	0.0708655286023288
20	"Walking"	"MeantGravityAccZ"	-0.035130214
20	"Walking Downstairs"	"MeantGravityAccZ"	-0.0282591579777778
20	"Walking Upstairs"	"MeantGravityAccZ"	-0.130117634791765
21	"Laying"	"MeantGravityAccZ"	0.788251027111111
21	"Sitting"	"MeantGravityAccZ"	-0.0567766060705882
21	"Standing"	"MeantGravityAccZ"	-0.207685689775281
21	"Walking"	"MeantGravityAccZ"	-0.220947960192308
21	"Walking Downstairs"	"MeantGravityAccZ"	-0.187870253333333
21	"Walking Upstairs"	"MeantGravityAccZ"	-0.309735038510638
22	"Laying"	"MeantGravityAccZ"	0.771903907083333
22	"Sitting"	"MeantGravityAccZ"	0.315551492322581
22	"Standing"	"MeantGravityAccZ"	0.0323824977714286
22	"Walking"	"MeantGravityAccZ"	0.0233780056086957
22	"Walking Downstairs"	"MeantGravityAccZ"	0.0412987957222222
22	"Walking Upstairs"	"MeantGravityAccZ"	-0.0957978990316667
23	"Laying"	"MeantGravityAccZ"	0.918782825277778
23	"Sitting"	"MeantGravityAccZ"	0.0630111556279412
23	"Standing"	"MeantGravityAccZ"	-0.223631180906765
23	"Walking"	"MeantGravityAccZ"	-0.160763360338983
23	"Walking Downstairs"	"MeantGravityAccZ"	-0.153671532259259
23	"Walking Upstairs"	"MeantGravityAccZ"	-0.35593445
24	"Laying"	"MeantGravityAccZ"	0.683839909722222
24	"Sitting"	"MeantGravityAccZ"	0.109559621020588
24	"Standing"	"MeantGravityAccZ"	-0.0530585403536232
24	"Walking"	"MeantGravityAccZ"	-0.140910029827586
24	"Walking Downstairs"	"MeantGravityAccZ"	-0.140123155018182
24	"Walking Upstairs"	"MeantGravityAccZ"	-0.227134869152542
25	"Laying"	"MeantGravityAccZ"	0.526353818315068
25	"Sitting"	"MeantGravityAccZ"	0.167140956385077
25	"Standing"	"MeantGravityAccZ"	0.201182106486486
25	"Walking"	"MeantGravityAccZ"	0.188416273486486
25	"Walking Downstairs"	"MeantGravityAccZ"	0.21879595837931
25	"Walking Upstairs"	"MeantGravityAccZ"	0.108230986684615
26	"Laying"	"MeantGravityAccZ"	0.614523405921053
26	"Sitting"	"MeantGravityAccZ"	0.314387627435897
26	"Standing"	"MeantGravityAccZ"	0.0884142682297297
26	"Walking"	"MeantGravityAccZ"	0.108738699508475
26	"Walking Downstairs"	"MeantGravityAccZ"	0.1539063202
26	"Walking Upstairs"	"MeantGravityAccZ"	-0.00199310572363636
27	"Laying"	"MeantGravityAccZ"	0.84539238027027
27	"Sitting"	"MeantGravityAccZ"	0.276417431042857
27	"Standing"	"MeantGravityAccZ"	-0.00557416876082625
27	"Walking"	"MeantGravityAccZ"	-0.126210937305263
27	"Walking Downstairs"	"MeantGravityAccZ"	-0.140047614122727
27	"Walking Upstairs"	"MeantGravityAccZ"	-0.294642640196078
28	"Laying"	"MeantGravityAccZ"	0.0157570025
28	"Sitting"	"MeantGravityAccZ"	0.135402566816667
28	"Standing"	"MeantGravityAccZ"	-0.0385830501632911
28	"Walking"	"MeantGravityAccZ"	-0.125912861222222
28	"Walking Downstairs"	"MeantGravityAccZ"	-0.121477255782609
28	"Walking Upstairs"	"MeantGravityAccZ"	-0.265207858431373
29	"Laying"	"MeantGravityAccZ"	0.590452224057971
29	"Sitting"	"MeantGravityAccZ"	0.286256063666667
29	"Standing"	"MeantGravityAccZ"	0.0316145849747692
29	"Walking"	"MeantGravityAccZ"	0.0955792142264151
29	"Walking Downstairs"	"MeantGravityAccZ"	0.0919650454166667
29	"Walking Upstairs"	"MeantGravityAccZ"	0.0443786011771429
30	"Laying"	"MeantGravityAccZ"	0.681459210714286
30	"Sitting"	"MeantGravityAccZ"	0.34476602
30	"Standing"	"MeantGravityAccZ"	0.0243044362542373
30	"Walking"	"MeantGravityAccZ"	-0.00392556384476923
30	"Walking Downstairs"	"MeantGravityAccZ"	0.0288081674653226
30	"Walking Upstairs"	"MeantGravityAccZ"	-0.0221401100714154
1	"Laying"	"StandardDeviationtGravityAccX"	-0.8968300184
1	"Sitting"	"StandardDeviationtGravityAccX"	-0.968457145744681
1	"Standing"	"StandardDeviationtGravityAccX"	-0.99376298509434
1	"Walking"	"StandardDeviationtGravityAccX"	-0.976609642526316
1	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.950559811632653
1	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.956367027924528
2	"Laying"	"StandardDeviationtGravityAccX"	-0.959014441458333
2	"Sitting"	"StandardDeviationtGravityAccX"	-0.979988760869565
2	"Standing"	"StandardDeviationtGravityAccX"	-0.986685818703704
2	"Walking"	"StandardDeviationtGravityAccX"	-0.972693201355932
2	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.940361759574468
2	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.934407739791667
3	"Laying"	"StandardDeviationtGravityAccX"	-0.982512193064516
3	"Sitting"	"StandardDeviationtGravityAccX"	-0.957324457884615
3	"Standing"	"StandardDeviationtGravityAccX"	-0.982020428032787
3	"Walking"	"StandardDeviationtGravityAccX"	-0.97777159137931
3	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.950061129591837
3	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.944040819322034
4	"Laying"	"StandardDeviationtGravityAccX"	-0.921199965925926
4	"Sitting"	"StandardDeviationtGravityAccX"	-0.9814052948
4	"Standing"	"StandardDeviationtGravityAccX"	-0.972908355892857
4	"Walking"	"StandardDeviationtGravityAccX"	-0.983826494833333
4	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.955258881333333
4	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.958495235576923
5	"Laying"	"StandardDeviationtGravityAccX"	-0.945695336153846
5	"Sitting"	"StandardDeviationtGravityAccX"	-0.983137541590909
5	"Standing"	"StandardDeviationtGravityAccX"	-0.974088206071429
5	"Walking"	"StandardDeviationtGravityAccX"	-0.979348381428571
5	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.950490938510638
5	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.95357996893617
6	"Laying"	"StandardDeviationtGravityAccX"	-0.887746310350877
6	"Sitting"	"StandardDeviationtGravityAccX"	-0.988872369272727
6	"Standing"	"StandardDeviationtGravityAccX"	-0.985583066842105
6	"Walking"	"StandardDeviationtGravityAccX"	-0.977779896491228
6	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.9544062675
6	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.959399425098039
7	"Laying"	"StandardDeviationtGravityAccX"	-0.914221270096154
7	"Sitting"	"StandardDeviationtGravityAccX"	-0.957082433333333
7	"Standing"	"StandardDeviationtGravityAccX"	-0.987917503962264
7	"Walking"	"StandardDeviationtGravityAccX"	-0.979851271403509
7	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.964875962978723
7	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.932823053333333
8	"Laying"	"StandardDeviationtGravityAccX"	-0.918873192333333
8	"Sitting"	"StandardDeviationtGravityAccX"	-0.966757967173913
8	"Standing"	"StandardDeviationtGravityAccX"	-0.987690217222222
8	"Walking"	"StandardDeviationtGravityAccX"	-0.974752050208333
8	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.945766561578947
8	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.926673287804878
9	"Laying"	"StandardDeviationtGravityAccX"	-0.9218210626
9	"Sitting"	"StandardDeviationtGravityAccX"	-0.9552804062
9	"Standing"	"StandardDeviationtGravityAccX"	-0.989103160444444
9	"Walking"	"StandardDeviationtGravityAccX"	-0.980971973653846
9	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.952141220714286
9	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.954383557142857
10	"Laying"	"StandardDeviationtGravityAccX"	-0.954531941896552
10	"Sitting"	"StandardDeviationtGravityAccX"	-0.973128354074074
10	"Standing"	"StandardDeviationtGravityAccX"	-0.991259485
10	"Walking"	"StandardDeviationtGravityAccX"	-0.974435158113208
10	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.939267613157895
10	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.959216072340425
11	"Laying"	"StandardDeviationtGravityAccX"	-0.97956560245614
11	"Sitting"	"StandardDeviationtGravityAccX"	-0.988069341132075
11	"Standing"	"StandardDeviationtGravityAccX"	-0.994529398085106
11	"Walking"	"StandardDeviationtGravityAccX"	-0.98110101440678
11	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.954497498695652
11	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.953463105740741
12	"Laying"	"StandardDeviationtGravityAccX"	-0.936458309333333
12	"Sitting"	"StandardDeviationtGravityAccX"	-0.985203642352941
12	"Standing"	"StandardDeviationtGravityAccX"	-0.985314210491803
12	"Walking"	"StandardDeviationtGravityAccX"	-0.97911312
12	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.959504017391304
12	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.960246289807692
13	"Laying"	"StandardDeviationtGravityAccX"	-0.957875244677419
13	"Sitting"	"StandardDeviationtGravityAccX"	-0.981379112653061
13	"Standing"	"StandardDeviationtGravityAccX"	-0.992232401754386
13	"Walking"	"StandardDeviationtGravityAccX"	-0.97254492245614
13	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.952643084042553
13	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.946441502363636
14	"Laying"	"StandardDeviationtGravityAccX"	-0.862136937254902
14	"Sitting"	"StandardDeviationtGravityAccX"	-0.976280399444444
14	"Standing"	"StandardDeviationtGravityAccX"	-0.972005366333333
14	"Walking"	"StandardDeviationtGravityAccX"	-0.974816884237288
14	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.919098794
14	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.928523640925926
15	"Laying"	"StandardDeviationtGravityAccX"	-0.961509742916667
15	"Sitting"	"StandardDeviationtGravityAccX"	-0.982620883728814
15	"Standing"	"StandardDeviationtGravityAccX"	-0.988432084716981
15	"Walking"	"StandardDeviationtGravityAccX"	-0.978397287962963
15	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.942806478333333
15	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.952562395625
16	"Laying"	"StandardDeviationtGravityAccX"	-0.963761977857143
16	"Sitting"	"StandardDeviationtGravityAccX"	-0.980158243333333
16	"Standing"	"StandardDeviationtGravityAccX"	-0.985359689871795
16	"Walking"	"StandardDeviationtGravityAccX"	-0.982469595490196
16	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.957785118085106
16	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.948413552745098
17	"Laying"	"StandardDeviationtGravityAccX"	-0.961063222394366
17	"Sitting"	"StandardDeviationtGravityAccX"	-0.99019661703125
17	"Standing"	"StandardDeviationtGravityAccX"	-0.985751365769231
17	"Walking"	"StandardDeviationtGravityAccX"	-0.980983351639344
17	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.950026242173913
17	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.949460372291667
18	"Laying"	"StandardDeviationtGravityAccX"	-0.982715987538462
18	"Sitting"	"StandardDeviationtGravityAccX"	-0.994043771403509
18	"Standing"	"StandardDeviationtGravityAccX"	-0.994270075205479
18	"Walking"	"StandardDeviationtGravityAccX"	-0.983010882678571
18	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.960404874545455
18	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.961738807068966
19	"Laying"	"StandardDeviationtGravityAccX"	-0.958959611084337
19	"Sitting"	"StandardDeviationtGravityAccX"	-0.969355010136986
19	"Standing"	"StandardDeviationtGravityAccX"	-0.992411542465753
19	"Walking"	"StandardDeviationtGravityAccX"	-0.9698614625
19	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.899726139487179
19	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.916495992
20	"Laying"	"StandardDeviationtGravityAccX"	-0.928674215147059
20	"Sitting"	"StandardDeviationtGravityAccX"	-0.985829034393939
20	"Standing"	"StandardDeviationtGravityAccX"	-0.981916942054795
20	"Walking"	"StandardDeviationtGravityAccX"	-0.970327266470588
20	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.940458075111111
20	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.931405014313725
21	"Laying"	"StandardDeviationtGravityAccX"	-0.945905270555556
21	"Sitting"	"StandardDeviationtGravityAccX"	-0.992936404470588
21	"Standing"	"StandardDeviationtGravityAccX"	-0.982906668876405
21	"Walking"	"StandardDeviationtGravityAccX"	-0.969576355384615
21	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.940194827777778
21	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.940911635531915
22	"Laying"	"StandardDeviationtGravityAccX"	-0.928781249027778
22	"Sitting"	"StandardDeviationtGravityAccX"	-0.972009988709677
22	"Standing"	"StandardDeviationtGravityAccX"	-0.992827298253968
22	"Walking"	"StandardDeviationtGravityAccX"	-0.969643448043478
22	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.941242334722222
22	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.94063384047619
23	"Laying"	"StandardDeviationtGravityAccX"	-0.947948758194444
23	"Sitting"	"StandardDeviationtGravityAccX"	-0.984536722205882
23	"Standing"	"StandardDeviationtGravityAccX"	-0.984610385
23	"Walking"	"StandardDeviationtGravityAccX"	-0.977230903898305
23	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.950790837407407
23	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.933344481568627
24	"Laying"	"StandardDeviationtGravityAccX"	-0.960412164305556
24	"Sitting"	"StandardDeviationtGravityAccX"	-0.989660149852941
24	"Standing"	"StandardDeviationtGravityAccX"	-0.992197591884058
24	"Walking"	"StandardDeviationtGravityAccX"	-0.983132400344828
24	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.961845327454545
24	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.962190567457627
25	"Laying"	"StandardDeviationtGravityAccX"	-0.829554947808219
25	"Sitting"	"StandardDeviationtGravityAccX"	-0.988879980615385
25	"Standing"	"StandardDeviationtGravityAccX"	-0.993148267702703
25	"Walking"	"StandardDeviationtGravityAccX"	-0.979499263243243
25	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.964470066724138
25	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.950878450307692
26	"Laying"	"StandardDeviationtGravityAccX"	-0.944472488552632
26	"Sitting"	"StandardDeviationtGravityAccX"	-0.965082925641026
26	"Standing"	"StandardDeviationtGravityAccX"	-0.992678782162162
26	"Walking"	"StandardDeviationtGravityAccX"	-0.980055651016949
26	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.9627219918
26	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.962011392181818
27	"Laying"	"StandardDeviationtGravityAccX"	-0.971183862702703
27	"Sitting"	"StandardDeviationtGravityAccX"	-0.982445738
27	"Standing"	"StandardDeviationtGravityAccX"	-0.994012162875
27	"Walking"	"StandardDeviationtGravityAccX"	-0.979866136842105
27	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.946975165
27	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.956433874705882
28	"Laying"	"StandardDeviationtGravityAccX"	-0.970599089375
28	"Sitting"	"StandardDeviationtGravityAccX"	-0.989132499583333
28	"Standing"	"StandardDeviationtGravityAccX"	-0.990059426582279
28	"Walking"	"StandardDeviationtGravityAccX"	-0.976693902592593
28	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.956921542391304
28	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.944697800196078
29	"Laying"	"StandardDeviationtGravityAccX"	-0.972939889855073
29	"Sitting"	"StandardDeviationtGravityAccX"	-0.984679151833333
29	"Standing"	"StandardDeviationtGravityAccX"	-0.996764227384615
29	"Walking"	"StandardDeviationtGravityAccX"	-0.978253538867925
29	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.9417361925
29	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.954189013061225
30	"Laying"	"StandardDeviationtGravityAccX"	-0.979563942714286
30	"Sitting"	"StandardDeviationtGravityAccX"	-0.978364712258065
30	"Standing"	"StandardDeviationtGravityAccX"	-0.996420919152542
30	"Walking"	"StandardDeviationtGravityAccX"	-0.979752466923077
30	"Walking Downstairs"	"StandardDeviationtGravityAccX"	-0.958890388709677
30	"Walking Upstairs"	"StandardDeviationtGravityAccX"	-0.954033624307692
1	"Laying"	"StandardDeviationtGravityAccY"	-0.90772000676
1	"Sitting"	"StandardDeviationtGravityAccY"	-0.935517055957447
1	"Standing"	"StandardDeviationtGravityAccY"	-0.981225957924528
1	"Walking"	"StandardDeviationtGravityAccY"	-0.971305961473684
1	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.937018658979592
1	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.952849233207547
2	"Laying"	"StandardDeviationtGravityAccY"	-0.988211865208333
2	"Sitting"	"StandardDeviationtGravityAccY"	-0.956750273043478
2	"Standing"	"StandardDeviationtGravityAccY"	-0.97419442037037
2	"Walking"	"StandardDeviationtGravityAccY"	-0.972116879661017
2	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.940068525531915
2	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.92376745375
3	"Laying"	"StandardDeviationtGravityAccY"	-0.981202749677419
3	"Sitting"	"StandardDeviationtGravityAccY"	-0.903923008269231
3	"Standing"	"StandardDeviationtGravityAccY"	-0.957425321803279
3	"Walking"	"StandardDeviationtGravityAccY"	-0.962355639482759
3	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.946094637755102
3	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.909825953898305
4	"Laying"	"StandardDeviationtGravityAccY"	-0.969816635740741
4	"Sitting"	"StandardDeviationtGravityAccY"	-0.93272710386
4	"Standing"	"StandardDeviationtGravityAccY"	-0.917613464821429
4	"Walking"	"StandardDeviationtGravityAccY"	-0.967963221
4	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.932066041111111
4	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.923376019038462
5	"Laying"	"StandardDeviationtGravityAccY"	-0.985964053846154
5	"Sitting"	"StandardDeviationtGravityAccY"	-0.939942979795454
5	"Standing"	"StandardDeviationtGravityAccY"	-0.931973943392857
5	"Walking"	"StandardDeviationtGravityAccY"	-0.961585474821429
5	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.912363420851064
5	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.900511719787234
6	"Laying"	"StandardDeviationtGravityAccY"	-0.959161956491228
6	"Sitting"	"StandardDeviationtGravityAccY"	-0.960875994727273
6	"Standing"	"StandardDeviationtGravityAccY"	-0.96844910122807
6	"Walking"	"StandardDeviationtGravityAccY"	-0.964248568070175
6	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.93357760125
6	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.912900683137255
7	"Laying"	"StandardDeviationtGravityAccY"	-0.955543549230769
7	"Sitting"	"StandardDeviationtGravityAccY"	-0.945436264583333
7	"Standing"	"StandardDeviationtGravityAccY"	-0.966162998679245
7	"Walking"	"StandardDeviationtGravityAccY"	-0.969404155087719
7	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.952678693617021
7	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.939774255490196
8	"Laying"	"StandardDeviationtGravityAccY"	-0.957990036481482
8	"Sitting"	"StandardDeviationtGravityAccY"	-0.937462301369565
8	"Standing"	"StandardDeviationtGravityAccY"	-0.958904114074074
8	"Walking"	"StandardDeviationtGravityAccY"	-0.956781505625
8	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.941580934473684
8	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.931032068536585
9	"Laying"	"StandardDeviationtGravityAccY"	-0.9699944882
9	"Sitting"	"StandardDeviationtGravityAccY"	-0.94645197
9	"Standing"	"StandardDeviationtGravityAccY"	-0.972573867555556
9	"Walking"	"StandardDeviationtGravityAccY"	-0.971242423076923
9	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.936306558809524
9	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.901317321632653
10	"Laying"	"StandardDeviationtGravityAccY"	-0.966701156034483
10	"Sitting"	"StandardDeviationtGravityAccY"	-0.935690006481481
10	"Standing"	"StandardDeviationtGravityAccY"	-0.975410724090909
10	"Walking"	"StandardDeviationtGravityAccY"	-0.971114719811321
10	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.937003823684211
10	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.937039417446809
11	"Laying"	"StandardDeviationtGravityAccY"	-0.990765579649123
11	"Sitting"	"StandardDeviationtGravityAccY"	-0.949792572075472
11	"Standing"	"StandardDeviationtGravityAccY"	-0.981047828723404
11	"Walking"	"StandardDeviationtGravityAccY"	-0.966240553559322
11	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.926310469565217
11	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.924360832962963
12	"Laying"	"StandardDeviationtGravityAccY"	-0.974396492666667
12	"Sitting"	"StandardDeviationtGravityAccY"	-0.963641979215686
12	"Standing"	"StandardDeviationtGravityAccY"	-0.970482614590164
12	"Walking"	"StandardDeviationtGravityAccY"	-0.9646191738
12	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.94329842826087
12	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.941378352307692
13	"Laying"	"StandardDeviationtGravityAccY"	-0.975948136290323
13	"Sitting"	"StandardDeviationtGravityAccY"	-0.951353064693878
13	"Standing"	"StandardDeviationtGravityAccY"	-0.974681225789474
13	"Walking"	"StandardDeviationtGravityAccY"	-0.960899845614035
13	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.92854437106383
13	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.922054968727273
14	"Laying"	"StandardDeviationtGravityAccY"	-0.94877486372549
14	"Sitting"	"StandardDeviationtGravityAccY"	-0.95032266362963
14	"Standing"	"StandardDeviationtGravityAccY"	-0.965781048333333
14	"Walking"	"StandardDeviationtGravityAccY"	-0.954455935762712
14	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.920725940666667
14	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.907231431296296
15	"Laying"	"StandardDeviationtGravityAccY"	-0.986036192361111
15	"Sitting"	"StandardDeviationtGravityAccY"	-0.943561411694915
15	"Standing"	"StandardDeviationtGravityAccY"	-0.965687978301887
15	"Walking"	"StandardDeviationtGravityAccY"	-0.971056501481481
15	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.925685893571429
15	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.927648821458333
16	"Laying"	"StandardDeviationtGravityAccY"	-0.966087103857143
16	"Sitting"	"StandardDeviationtGravityAccY"	-0.968023206956522
16	"Standing"	"StandardDeviationtGravityAccY"	-0.980552435769231
16	"Walking"	"StandardDeviationtGravityAccY"	-0.973784841960784
16	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.955487793617021
16	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.933657461176471
17	"Laying"	"StandardDeviationtGravityAccY"	-0.961466681267606
17	"Sitting"	"StandardDeviationtGravityAccY"	-0.9667201059375
17	"Standing"	"StandardDeviationtGravityAccY"	-0.975810476025641
17	"Walking"	"StandardDeviationtGravityAccY"	-0.968613202622951
17	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.946576675652174
17	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.91597346625
18	"Laying"	"StandardDeviationtGravityAccY"	-0.994093522615385
18	"Sitting"	"StandardDeviationtGravityAccY"	-0.984035479473684
18	"Standing"	"StandardDeviationtGravityAccY"	-0.981335941917808
18	"Walking"	"StandardDeviationtGravityAccY"	-0.975311658928571
18	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.932962218181818
18	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.942056881206897
19	"Laying"	"StandardDeviationtGravityAccY"	-0.986993149638554
19	"Sitting"	"StandardDeviationtGravityAccY"	-0.96996981369863
19	"Standing"	"StandardDeviationtGravityAccY"	-0.971426607808219
19	"Walking"	"StandardDeviationtGravityAccY"	-0.958651200384615
19	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.917880864102564
19	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.9010448505
20	"Laying"	"StandardDeviationtGravityAccY"	-0.976018476911765
20	"Sitting"	"StandardDeviationtGravityAccY"	-0.966983534242424
20	"Standing"	"StandardDeviationtGravityAccY"	-0.957462721369863
20	"Walking"	"StandardDeviationtGravityAccY"	-0.962003383529412
20	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.908577153777778
20	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.92459435372549
21	"Laying"	"StandardDeviationtGravityAccY"	-0.983732936111111
21	"Sitting"	"StandardDeviationtGravityAccY"	-0.979355363176471
21	"Standing"	"StandardDeviationtGravityAccY"	-0.977681415955056
21	"Walking"	"StandardDeviationtGravityAccY"	-0.964144520576923
21	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.940111830666667
21	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.941523624255319
22	"Laying"	"StandardDeviationtGravityAccY"	-0.958826938556944
22	"Sitting"	"StandardDeviationtGravityAccY"	-0.954225015274194
22	"Standing"	"StandardDeviationtGravityAccY"	-0.971080742857143
22	"Walking"	"StandardDeviationtGravityAccY"	-0.963639340217391
22	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.945824352777778
22	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.941620221904762
23	"Laying"	"StandardDeviationtGravityAccY"	-0.982794562916667
23	"Sitting"	"StandardDeviationtGravityAccY"	-0.960917426323529
23	"Standing"	"StandardDeviationtGravityAccY"	-0.984818648823529
23	"Walking"	"StandardDeviationtGravityAccY"	-0.966550706949153
23	"Walking Downstairs"	"StandardDeviationtGravityAccY"	-0.93901254962963
23	"Walking Upstairs"	"StandardDeviationtGravityAccY"	-0.910474557058824
24	"Laying"	"StandardDeviationtGravityAccY"	-0.993454358055556
24	"Sitting"	"StandardDeviationtGravityAccY"	-0.971692544705882
